frame_idx,cluster,target,x_c,y_c,z_c,pts,pts_dyn,z_q1,z_q3,z_std,l_r,s_r,angle
181634,0,197,2.174164982975473,2.4483743407096266,1.0423234603949145,250,150,0.8858105218994086,1.203966243907666,0.21735895546034187,0.2644834489106003,0.13489634139685128,-1.087625520746144
181635,0,197,2.1192622895731983,2.3564621683315448,0.8952144588890415,215,118,0.7165215340646118,1.0722302346403987,0.2562472734400114,0.27658137125236026,0.11835905713990756,-1.4091442512195849
181636,0,197,2.0081059584244185,2.372157724250025,0.8578040058959029,218,125,0.7551826274142812,0.9960257809982844,0.21444878060967415,0.25987691463928364,0.1415107880174253,-1.530027223839204
181637,0,197,2.0180033207693833,2.274992073302018,0.7950250327430244,255,146,0.6273527356853098,0.9421473491359379,0.2637796126885505,0.26303837419578324,0.14053398748815335,-1.4346843830970724
181638,0,197,1.9463452999997866,2.2808582208285197,0.8633188690745994,172,74,0.6967541308460081,1.1287652297232031,0.3109267401577675,0.2581883986261362,0.12049742302804047,-1.805571276524476
181639,0,197,1.9228194776608911,2.008480208984336,0.6950256450345158,198,91,0.5875755832877081,0.7820943593056631,0.19152375715538686,0.22603190693747727,0.173900233805543,-1.2962257498362315
181640,0,197,1.8550843692805794,2.0254550710003967,0.643417860665426,170,46,0.5198714486422278,0.6815929684515025,0.1738284894645907,0.18975513914528708,0.1740074516212775,-0.19086628748142465
181641,0,197,1.8649311968433464,1.9633886749432143,0.5494596091452068,192,67,0.45987898113160763,0.6613332576055164,0.22510635894536743,0.1989031662229085,0.15989677294419297,-0.982658056966585
181642,0,197,1.8296891120498682,1.9348575641718466,0.5643044271740867,229,108,0.4628578886580508,0.6647086285499624,0.2261590197136242,0.1762833543742138,0.16274841435794513,-0.5987867170452579
181643,0,197,1.6136291663610016,1.9633121233437612,0.7142618482388187,198,82,0.5156828404686169,1.014557001116752,0.30429926567023036,0.24651912384241675,0.14120002507477408,0.08659256642777392
181644,0,197,1.6955255575602959,1.842604167325806,0.6292323872004554,168,62,0.5086071865002275,0.6911030696113087,0.20063299150137498,0.2478640598896442,0.1881639386876443,-0.6943340503504979
181645,0,197,1.5715343888625068,1.9114749426099331,0.6718935407979205,183,84,0.4599132400820285,0.9524576215104811,0.2776758337070531,0.24725331616833746,0.1463578061039773,-0.07917790733005685
181646,0,197,1.422004494471745,1.807244039973627,0.8536597972879528,248,128,0.8358255357488524,1.0024574515289715,0.22737754605923774,0.20366045075790967,0.1761484922334377,-0.036452753949750505
181647,0,197,1.3945768183384863,1.807258268318987,0.836921483969044,172,52,0.7101494640189909,0.9881251310597332,0.2345027720489445,0.22977605484704175,0.15338602911439994,0.0007573496058369351
181648,0,197,1.408409604338356,1.6691247377519554,0.8303686903847288,191,55,0.7442046801845726,0.9630443848386423,0.1936103121668986,0.24063749740994594,0.17788039960472432,-1.0588323930861854
181649,0,197,1.3446716668898002,1.8771029183130434,0.7608580062745902,119,29,0.5581570589001852,0.9908073759679833,0.3354808302389389,0.16385723923835396,0.1489677829554947,-0.4766799896836986
181650,0,197,1.3080603968636701,1.6695127795936,0.8277091632222019,167,59,0.8356392329628547,0.9594687702020329,0.2763834555756041,0.2566987945250567,0.136434541451327,-1.5082601078799127
181651,1,197,1.332742923190973,1.7249749588290388,0.8488530826061135,103,4,0.8615763322105824,0.9626679238668686,0.21606475357387583,0.27659419910333494,0.1336687646529096,-1.5521985298634406
181652,1,197,1.3264890173423152,1.453981650738175,0.6525766832814971,77,8,0.7205955129496655,0.8654136719741063,0.33097175815206475,0.3288397437067842,0.08257810441171788,-1.0013150872398628
181653,1,197,1.2322046060134286,1.5051498822918368,0.5145172912236347,82,6,-0.0408777162438928,0.8434913206951073,0.42367721279949283,0.30171984890016235,0.09249773870917928,-0.7379798835928962
181654,1,197,1.213996838034204,1.4599029738578302,0.5149267816507904,91,4,-0.045883457125980076,0.8584202076090532,0.4402445244069119,0.3006246289818721,0.10365467674828088,-0.6733335359317748
181655,0,197,1.4123580492121122,1.306889761799009,0.7436593302349348,107,30,0.6591902688359086,0.800778716467775,0.08951889472849842,0.19043504563643507,0.07300323216605172,-0.9109481713645511
181656,0,197,1.3492285126961359,1.3796404222220602,0.6684851698323707,93,9,0.5879316587511128,0.8719562297412464,0.279461955107536,0.26785255114941847,0.08500759115755503,-0.785924825903734
181657,0,197,1.3157368695477136,1.407682182411733,0.8029007020799824,69,0,0.7195236000632774,0.8909074264518577,0.11003450510153273,0.2438851376953515,0.06229197752323145,-0.8069982643831629
181658,0,197,1.279981472042493,1.4838192318251326,0.7861906258428291,96,5,0.7692397818930383,0.9052985367520786,0.21243592741156014,0.2094749094153331,0.09654430888548547,-0.8024357548284481
181659,0,197,1.3556894689134953,1.379274163004981,0.7463209366303398,143,32,0.6598213739800896,0.8977776460632126,0.2050641763801682,0.2740300028258884,0.09665510497901157,-0.7935571643571315
181660,0,197,1.2022641967234877,1.5791336505885876,0.6172165999699583,166,79,0.46674192675804504,0.900778531773694,0.40065316610729723,0.2688748737594462,0.09102304388382983,-0.9588844282637762
181661,0,197,1.2230279116457659,1.559568550743932,0.8327980651755086,166,85,0.8024380740835991,0.9704660091138696,0.2425484137592738,0.16554301362177484,0.11442243577927595,-1.0410569878193807
181662,0,197,1.2197729581348684,1.6484774749943836,0.7652073065167738,159,73,0.8084140677020561,0.9808342707817247,0.36549687841280487,0.1712086606000425,0.1394713024104729,-1.4243994345366018
181663,0,197,1.3658906130943702,1.686934373992514,0.8813866436262573,227,137,0.8288521989347832,1.0354142189062263,0.2555261327219833,0.2074445738815562,0.16947940531517827,-1.3472900861062878
181664,0,197,1.3398355628094918,1.7406969924042452,0.7082843160136137,205,108,0.391553564164294,0.9340000954822494,0.3126251183348333,0.1856432274314273,0.09650008912450615,-1.6334444461698825
181665,0,197,1.3803391182685323,1.7404259577316445,0.8885258427292771,192,102,0.8633179253019106,1.0154471694294698,0.22909089768660873,0.17523642032597458,0.13471441303340206,-2.087202976345729
181666,0,197,1.4002053823754477,1.7719314897633465,0.8715815563097463,139,58,0.8631014999314274,1.046087697128692,0.29008179194182127,0.1500737061723904,0.09764371565215639,-1.6633412217374417
181667,0,197,1.4286171908893988,1.8332578996867228,0.9000627196488333,166,87,0.8953312811002438,1.0222901236100654,0.2431007328343791,0.17959420717229369,0.09614625176760233,-1.582169563281263
181668,0,197,1.3945522451128494,1.8324135033770437,0.8642937464882411,156,73,0.8155414092587441,0.978789684138595,0.19897476894421529,0.13582236274194195,0.09768769237456894,-1.3412713430551282
181669,0,197,1.3673992845553207,1.8847419978780398,0.7147875060258269,170,63,0.7348325604251638,0.9364287834104292,0.355970872884936,0.16922826172559557,0.10542896313260745,-0.9611812190135094
181670,0,197,1.3311430354622629,1.8823796421457775,0.7418780136040488,148,41,0.697011123205942,0.9613751719370238,0.3451507673984146,0.16852701146301538,0.12000544902104875,-0.8337880841793643
181671,0,197,1.3211730062533606,1.9313566677409453,0.6296313344973155,167,38,0.519627077362702,0.8698281320081371,0.33709007371782435,0.15704936108315667,0.11629687083767375,-1.1992814660911757
181672,0,197,1.3136585745004687,1.9432042907312852,0.6648914796929327,154,29,0.5795410381662895,0.858134030976087,0.2768582108598339,0.17130998315073154,0.1030411471834932,-1.1868916026796406
181673,0,197,1.3080328415366187,1.9915840432087941,0.5289095433735985,141,12,0.3237015989386687,0.7834852221277488,0.30721507917243646,0.16840176523258055,0.08193692372557183,-1.10391282983062
