frame_idx,cluster,target,x_c,y_c,z_c,pts,pts_dyn,z_q1,z_q3,z_std,l_r,s_r,angle
203583,0,81,-0.07950196298077011,2.5859487864047543,1.1524677740308127,47,43,0.963001966326058,1.3756961741782057,0.2458922367583613,0.13126650559897546,0.06912526968002299,2.0281436445774577
203584,0,81,-0.06024547955565192,2.5401168117437303,1.2427136705585446,58,37,1.1050646312070234,1.384736399751901,0.18555895429147742,0.10025087736549926,0.05293000785643239,2.4408166004184007
203585,0,81,0.013067901146132044,2.5194421410405203,0.9788634343999464,68,50,0.7809015468480011,1.1468971194030917,0.26604854707039655,0.10510040159723694,0.08334609380597573,2.4730477895810354
203586,0,81,0.09660129619552028,2.4607278160922244,1.163644594222629,85,71,1.0503807310197903,1.2711062706180876,0.21143585076954816,0.13189031435518897,0.11829432646141744,2.6332827095862945
203587,0,81,0.11372632416537731,2.3807517723001927,1.0146879577616899,107,43,1.004893154901655,1.1834398323086803,0.3503990243719877,0.18002495045314248,0.12779782713264734,2.8544714468434043
203588,0,81,0.18163492945234422,2.4110239926680337,1.2032511719774832,107,46,1.0896466843862451,1.3754100654553132,0.2848647849117012,0.17905718902781279,0.10794599218512772,2.8689314350290616
203589,0,81,0.323328224111236,2.3991804787095434,1.1537805427703896,128,60,1.111876841399214,1.2826408657802273,0.26105373827783906,0.15924052375430664,0.1025176173408487,2.924166344285232
203590,0,81,0.43275789014505733,2.333972839158961,1.2606934943430448,164,78,1.1854090408922924,1.4368134315344054,0.29305721884706887,0.22046098721804278,0.11617657343199943,2.907336515959539
203591,0,81,0.4322061129623827,2.3038243555063023,1.2067409695872253,128,38,1.1454874891194653,1.345708792677423,0.26184731316425064,0.2868960437929878,0.07926725419632781,2.882963409359395
203592,0,81,0.5138242581528366,2.2880118878212587,1.097586808737989,164,71,1.0587449883565674,1.2279575923788604,0.2965585790951547,0.29580895602258966,0.10917728496034555,2.8296238160633185
203593,0,81,0.6169192140627932,2.2385918208952655,1.2441486234006722,120,44,1.0690086886392745,1.6019030971881971,0.48288953656666644,0.31851002322167976,0.1105644915322937,2.5211436409252164
203594,0,81,0.813128024540407,2.041383751651319,1.1052431470025132,207,126,0.9383081994972118,1.4075180895359767,0.3461720527569251,0.2075334524062482,0.1151908028463645,2.1426028295077026
203595,0,81,0.8028870975402944,2.0083317743346725,1.0684631111215825,236,113,0.9334401845780028,1.4245739172270444,0.4581424676500673,0.19323673183989917,0.1204885528638938,1.9763213447763606
203596,0,81,0.8370480892078834,1.8876792043402677,0.9325573438865542,193,66,0.8294292027832821,1.1875747709932725,0.4058914721730848,0.20983259880029112,0.07508448839413419,2.0302686258410914
203597,0,81,0.9739875114491418,1.806025794142213,0.8925423276220656,232,120,0.7032251977142645,1.213315183433188,0.47622520917456984,0.20721436367894366,0.11923534490100933,2.1309749787663876
203598,0,81,0.9272722656538828,1.8165740050480637,1.1474970841781067,171,35,1.0663546461440894,1.3898329607995035,0.39654431602930645,0.2305218444915589,0.09760905109602025,2.1461557254954227
203599,0,81,1.007295107292427,1.7534814189589458,1.2055151279837681,204,72,0.9913334629514997,1.428212783692061,0.298640366001838,0.30043495098911754,0.09689205329156216,2.3062601962285454
203600,0,81,1.1948885939745661,1.6168815866361304,1.0852161442948864,209,91,0.9403157396198836,1.3946561588641513,0.47116088572458187,0.2711074168394969,0.11230086218192949,2.7650135713274593
203601,0,81,1.2022128287438205,1.5449987236269414,0.9775740563083447,230,110,0.8597756356491537,1.2871690989171327,0.477058986821905,0.232984715873271,0.09166305805872955,2.5676171722692143
203602,0,81,1.3590551349190696,1.5357502834443668,0.9946387765813204,253,141,0.7177192345666301,1.3185029896339866,0.5302407424729825,0.32340350512662047,0.09693760351295568,2.8533319879418766
203603,0,81,1.3167460212056936,1.5173574658092708,1.074097189716862,206,92,1.0694407648323607,1.2810975779899147,0.39471681430644584,0.32658323377370285,0.0973387936597411,2.786066422085713
203604,0,81,1.4940118622202767,1.477216638808595,0.9323787846367889,266,147,0.8132995860454244,1.2926187077394684,0.48062557442577347,0.20236789128088456,0.09804098321327542,2.8861057092909155
203605,0,81,1.6712944724547893,1.5080067902615413,0.7625900027373067,257,150,0.40981576768269967,1.1650452952029238,0.456990472493546,0.21774200840705044,0.1294049899115982,-2.6948562750144602
203606,0,81,1.6909890203217335,1.5296725788473546,0.8527742530187288,212,97,0.4118701858948228,1.2901920390969472,0.49459510933057266,0.2564394443007905,0.0937605205450522,-2.82038649511465
203607,0,81,1.880944804698055,1.5306533079932418,0.890843790354152,222,128,0.4664848530170218,1.2798928827134466,0.4800907526479003,0.297066442462214,0.12898595055798967,-3.07011836580073
203608,0,81,1.709773819587076,1.5455910598340685,0.8693068175757149,104,17,0.49653101467698946,1.1233374357338215,0.3919430517457553,0.3089504070685738,0.10296795678698942,-3.0795494934489605
203609,0,81,1.7998645349677242,1.515308070617862,0.9767497417794477,118,41,0.5721670571495395,1.2812146326212137,0.38546596025519225,0.2941372691712496,0.09829430653970171,2.980752235808507
203610,0,81,2.018501589268632,1.5543130314029878,0.8457142865695607,168,59,0.36919806436292446,1.0621886969218846,0.639228845024297,0.25316817355716476,0.13021753782929793,-3.0134456649018593
