frame_idx,cluster,target,x_c,y_c,z_c,pts,pts_dyn,z_q1,z_q3,z_std,l_r,s_r,angle
2584784,0,39,1.063495091161774,1.924781616116739,0.5199094054618293,131,53,0.4343206322801594,0.5998506393171231,0.1469778318959214,0.2698722691968979,0.22073264149203567,-2.9055514355289547
2584785,0,39,1.2681659256519064,1.8240866356007235,0.5614471822090468,113,28,0.4883189233586318,0.6571236890293826,0.1179913565507853,0.26568922417241597,0.11268024821097224,0.8985190229942102
2584786,0,39,1.2701927904525645,1.9262202790983567,0.6151861859340454,91,5,0.5082787593357412,0.7341380741452075,0.11625693005111577,0.26757074108896517,0.12934259508944218,0.8291353599537492
2584787,0,39,1.3347166532250743,1.9300432241296313,0.6088850014336666,132,44,0.5052450548406338,0.7233143367951742,0.1331037152537896,0.3266267189342493,0.1211109831480645,0.787964260062231
2584788,0,39,1.3943989444339706,2.016173752220594,0.6651146288063259,100,1,0.592836466894842,0.7379106083632005,0.10204918696029341,0.31120658496904063,0.1421386436459716,0.8361708890813638
2584789,0,39,1.3612886795999124,1.9617149295069491,0.6087318191789274,153,44,0.49431842752571287,0.7420503359008124,0.1540456424190281,0.34699947058028063,0.14968004563136925,-2.5049938159259644
2584790,0,39,1.454169243788747,1.9882417624313675,0.6660700612516433,112,2,0.5972276807198706,0.7381041525992172,0.09448607944758668,0.33151026224542596,0.11318752240010543,0.8699472246390274
2584791,0,39,1.416559157806739,1.960045951402382,0.6521448421294841,114,7,0.5541350831419986,0.7526014027929674,0.13459962698698508,0.33307614119195234,0.15017616744732779,-2.478393646997228
2584792,0,39,1.433919502159548,1.9245241474867323,0.6383767521108484,107,4,0.5506698293028485,0.7356190942651366,0.10678155560426371,0.2980049489716187,0.1153862372106141,0.7916002647099747
2584793,0,39,1.367228347746393,1.9115825855352508,0.6071244477875548,130,23,0.49366917698328705,0.7152443586580167,0.11722121258113405,0.32711176300136796,0.11348363251935963,-2.4375798206485615
2584794,0,39,1.214669367323243,1.8887433303125942,0.5472393266698513,131,23,0.44003986093857883,0.6485446466521512,0.13614404418655457,0.3406844209466062,0.15733954932666608,-2.6716779077923514
2584795,0,39,1.237716570780042,1.9335909171652275,0.5866392487763511,117,5,0.48618441922564504,0.6892929606124005,0.13076754136214963,0.38481697648906504,0.2226301288261624,-3.026737992963687
2584796,0,39,1.1942542968551815,1.8828074857161856,0.5749995985538446,132,20,0.49105826141067677,0.6421754161235539,0.12483910313096026,0.31107079780173186,0.21077566495205272,-2.9403041980053493
2584797,0,39,1.250536017428372,1.930821223629715,0.626389586746846,107,5,0.518516007866183,0.7433800374445206,0.12090590808544864,0.3521825144456377,0.22999882781848693,-3.0843195286623524
2584798,0,39,1.1536588147611944,1.888222392232837,0.5932761182957934,108,16,0.5011329150431931,0.7380103947107312,0.1292121590334493,0.3100298361347552,0.23373545037587426,3.1200917723903627
2584799,0,39,1.23966280724198,1.8816314079907293,0.5925467075609531,92,0,0.48441161486409495,0.7340969562753855,0.12720516569208223,0.34176280223745686,0.20981637062986594,-2.8456505044538085
2584800,0,39,1.45761673207198,1.8587594747178715,0.605019301122142,104,6,0.5012316707438185,0.7451307132480798,0.18723735507120567,0.37788048904648686,0.13798649118412634,-2.576245901819207
2584801,0,39,1.4467701557918649,1.8865867009228283,0.6271589094337592,96,0,0.5191083456103027,0.7166287926275321,0.111649509171817,0.30606518547952644,0.10858919415621679,0.8454803334691617
2584802,0,39,1.3820590141461366,1.9110715810841896,0.5756391971051651,118,24,0.42718401598949346,0.687791705875355,0.15606971343104478,0.32936478699363025,0.13250948764248713,0.8253784184015334
2584803,0,39,1.4795738317652989,1.9222119855912818,0.5853940202318948,114,5,0.5071414513541375,0.693877958455564,0.1289662958171542,0.2735774322598653,0.13673236770489977,0.8663995747373
2584804,0,39,1.5233956329400646,1.938608063835539,0.5664453972473903,114,3,0.4877994749531042,0.6819688398331583,0.14142554634882584,0.23856749348098083,0.1401447399227139,-2.374264254462947
2584805,0,39,1.4547161439940735,1.9273848478259923,0.5723025534683822,120,9,0.4761654649464403,0.6865667704966778,0.12999360377004401,0.28330777949893715,0.15147755264951734,-2.646884054876445
2584806,0,39,1.2603747766848228,1.91765343575845,0.5485695909242057,108,0,0.4285261688878743,0.6891747450365806,0.1362040189923777,0.34828231848419827,0.1814637495628249,-2.9781328035205292
2584807,0,39,1.2341051012990936,1.8297600314382838,0.5173476562563065,168,57,0.4051968196517384,0.6844242205765864,0.1660874123527605,0.3500622960753523,0.1387763624003128,-2.69937435192901
2584808,0,39,1.1975444776222308,1.882489212752157,0.5461833782261478,110,5,0.4437084954441977,0.6348836735230025,0.1195905926959081,0.2607488661583035,0.22126682774566384,-2.5192554056902163
2584809,0,39,1.2274150837703304,1.8825547416684312,0.5545435995227015,108,8,0.4849187021941766,0.6383527722413829,0.11954720312274658,0.2598212729894376,0.18910544836725127,1.0294237743951427
2584810,0,39,1.2809327022410801,1.908354100487064,0.5797340798331719,101,0,0.4881837692594404,0.6863551997994126,0.11056468182610524,0.28813027914393563,0.17605320836877592,0.8352707752622438
2584811,0,39,1.411792433059441,1.8562835232088042,0.5766679789842999,105,4,0.4799508871086906,0.6953644444063327,0.14944024716263452,0.36911302615888264,0.12347973583612366,-2.542721198560521
2584812,0,39,1.4262752878950675,1.9078714239357526,0.5567627668793211,102,4,0.49586176122576486,0.6839909957271504,0.16988506907351325,0.3835559903830859,0.1822518843125051,-2.5722069652895203
2584813,0,39,1.4521535009287383,1.8928779524750827,0.5556876813541977,102,9,0.48434905821633917,0.6902215391375244,0.1861104549809053,0.4167302554112172,0.1432181216018308,-2.605777019181206
2584814,0,39,1.4667983573818564,1.9197833616371969,0.584787404673493,95,2,0.49405779276304984,0.6927657810053289,0.1491235045635634,0.3671492846370673,0.1047277771579949,-2.4145396121350196
2584815,0,39,1.478044250282482,1.9189701640809569,0.57639514355373,104,7,0.4733739227472327,0.6976377300764558,0.15419023336019047,0.37329423422507296,0.11548759968140761,-2.4947511511328675
2584816,0,39,1.4158635473778256,1.8965063664278334,0.614164811387414,97,0,0.5105243210429979,0.7243072312292325,0.11969068818987559,0.30480641717303597,0.11625681680235712,-2.4327499659490117
2584817,0,39,1.3787168062043949,1.8833229395939348,0.564664690970296,117,15,0.43510717808883026,0.6829106599788071,0.1229958071656628,0.3243496907008298,0.10493720602395644,-2.3569720025428174
2584818,0,39,1.308617056793663,1.8832997574702877,0.5510185009176388,123,20,0.433597532919179,0.654223800679822,0.11364839322237597,0.3383270924851025,0.10273595322414646,0.7891221351895354
2584819,0,39,1.309223020742465,1.89544730118767,0.5325069930095047,125,16,0.42770645993439316,0.6358866500682692,0.11702857715700413,0.34797045149327205,0.12277146524178773,-2.478021833142316
2584820,0,39,1.3691589469873384,1.8768390496654146,0.5828666787275839,132,26,0.48280002525123145,0.6959336377610239,0.16079059075193855,0.3767096501969016,0.13207956188944991,-2.73747955328966
2584821,0,39,1.4219824816069235,1.9042884434036869,0.6023842604683404,109,11,0.48374688486163886,0.7351712765301102,0.18452977148795066,0.3965692965431264,0.12290296600010728,-2.618060026628802
2584822,0,39,1.4550270772816554,1.8808059771645813,0.5989342882866483,120,11,0.48952726059505897,0.7211998490690512,0.15892404871312685,0.3656266153538681,0.1277637472639304,-2.6987161934993464
2584823,0,39,1.5329960711801776,1.904393784068504,0.6348856015094079,113,5,0.6200324969729485,0.7312592129082203,0.16098966604936327,0.36832120485914976,0.13958886581426808,-2.6924783617380057
