frame_idx,cluster,target,x_c,y_c,z_c,pts,pts_dyn,z_q1,z_q3,z_std,l_r,s_r,angle
1512887,1,55,-0.046434955939921335,0.3676615449525975,1.480204037107837,9,0,0.7800716227311251,2.073147220401355,0.7377171370573208,0.20324219367310659,0.08265972154697021,1.1538432286099718
1512888,0,55,0.01857388931529913,0.3593939297604544,1.3746030452044042,20,6,0.6916412706564439,2.0714294276476233,0.6792071059060493,0.21050532974905808,0.060961073977519584,-2.435563094917975
1512889,0,55,0.0819859234362241,0.5105537974947761,1.0658196744364075,111,72,0.642336647390531,1.6972080799994604,0.5867499525643765,0.21380697678075378,0.08131080696638641,1.084351011005731
1512890,0,55,0.15940828408933577,0.7423519518456405,0.6451758040687441,130,68,0.5699709010570466,0.7246619411190844,0.1101697296590301,0.1626900697194718,0.053351419370212406,1.8277984482110214
1512891,0,55,0.18589023515011954,0.7634036461633685,0.6475393920757054,144,87,0.580921762767378,0.735013086479998,0.11613612637999474,0.14365537341766244,0.0572453368957613,2.1315373115753706
1512892,0,55,0.10851286331446018,0.6428822762117907,1.083871012338331,143,39,0.6109421721629082,1.952235265256037,0.6539893358248327,0.30721169452611313,0.11840163992011062,0.9406080870660473
1512893,0,55,0.2120329660930185,0.8577183818907539,0.8399514864732512,120,53,0.4503586204808767,0.7170532905929368,0.6126066230701835,0.39138268140691285,0.09402360822305329,0.9558488580977962
1512894,0,55,0.36899190795533426,1.0998620102420866,0.48582952051977446,96,58,0.3488412782897596,0.6108601979900986,0.14759650054068915,0.34512701725521794,0.0835041704268835,0.9379361419386443
1512895,1,55,0.576066514337906,1.3651366537270424,0.2791920226048178,41,32,0.24373201840562642,0.344640043984201,0.1374661276418332,0.09195411612164314,0.07863135749240047,3.0732765366602246
1512896,0,55,0.1442084565262164,0.5419287564411842,1.3699063526025015,85,6,0.44213759750493775,2.02346237262391,0.7315465733199678,0.5979630297724866,0.09580454985842665,0.9982437790654779
1512897,0,55,0.32799936723850726,0.782319661383531,0.9306760754292099,112,19,0.340093608567416,1.6360434066209388,0.7388337203519192,0.7393476631766979,0.07576212648159526,1.0100280498390601
1512898,2,55,0.46137376280259074,1.1825732830056772,0.3178520531813163,37,0,0.20740085928274588,0.4099409859005436,0.10251267686344324,0.21718733432651263,0.053673030919746574,0.999276554899697
1512899,0,55,1.4454307050200137,1.876704680238112,0.14266845103990272,10,7,0.032090716094231864,0.23137766243163083,0.12802422607179664,0.23331332249068606,0.08917174309241661,-2.596482078735892
1512900,0,55,1.5398088529371132,2.120522794423756,0.22128208622164308,14,12,0.20073597470749122,0.25988135624406167,0.12275830394374945,0.17727947251313236,0.057505797925422236,-2.831081790416687
1512901,0,55,1.825531443877852,2.1930013021603703,0.41489325095166174,19,16,0.3092336453523368,0.5189882161310327,0.16675760132429582,0.19723347726781237,0.07312035297446823,1.0091958446003333
1512902,1,55,1.6688422744877016,2.075072350224132,0.24463463683624895,41,33,0.18455126433181235,0.2555403347430065,0.1019907098417071,0.18523743268650755,0.08866328708456016,-2.693231474199574
1512903,0,55,1.753090854688072,2.115166080456594,0.2528961251374044,56,45,0.1850443388981623,0.3306269449850178,0.08154591304316533,0.14520499651761593,0.11285151480153689,-2.484624718515101
1512904,1,55,1.8437260731582907,2.179169539832235,0.20409221277736758,49,29,0.13129416885016099,0.2429432213227325,0.08554164329706052,0.1716905970116861,0.10934862642308789,1.0080809727904496
1512905,1,55,1.917919254643139,2.1004116995390216,0.32738810368418114,9,5,0.2444214321738476,0.39799424938180583,0.08974669182694815,0.19897853656132172,0.07330711026129018,-2.88421877075762
1512906,0,55,1.8562287233968455,1.9946870770314533,0.2525194520945587,6,1,0.18854724575669474,0.33925163660761476,0.1269578517345351,0.16668332955800538,0.12869623948895156,2.9327965514093655
1512907,0,55,1.8987341346696909,2.1395492082879666,0.2346585431880102,11,4,0.17767098378274815,0.26266813062183136,0.07957651137127432,0.18630320793871977,0.07645917714296836,-2.3822380968624763
1512908,1,55,1.9835244140609791,2.212295172594074,0.2559313587298203,64,12,0.20036178050618314,0.2902539106924297,0.06471349758424846,0.16544900519262432,0.10098597984128062,2.9249198237530334
1512909,2,55,2.0122987629039817,2.201527870884304,0.22889406300191956,41,0,0.18840737664810447,0.24261742102898665,0.04714171113454324,0.15237946938550123,0.09581322743175752,2.8841011722158285
1512910,1,55,2.079782752173481,2.1921193711315388,0.23863170966285507,48,5,0.1916165655142954,0.27861638643801007,0.04854203729818118,0.15633324852697758,0.09109932996576113,2.784004782857618
1512911,2,55,2.1928104313823953,2.1422274739686644,0.20692898332972953,26,0,0.1844426956814249,0.23166699869670437,0.033398706039383934,0.14004710672854534,0.057240108379642884,2.490140573468973
1512912,1,55,2.1493323757520306,2.1898665628123846,0.21493315872121843,34,4,0.18534937540950236,0.23390608959803127,0.0517678524970085,0.1351547386606353,0.0819351274316745,2.569799791270863
