frame_idx,cluster,target,x_c,y_c,z_c,pts,pts_dyn,z_q1,z_q3,z_std,l_r,s_r,angle
2969150,0,8,2.496228346648543,0.7983381764226332,0.9414013391390861,19,6,0.9115529519689018,0.9920943544979683,0.12252614396413886,0.14415218403317415,0.06628042232605957,-1.4096472429331552
2969151,0,8,2.455231749358931,0.8458666581007037,0.9635066884662092,26,7,0.9535538918810099,1.0122231917295843,0.15577129617750177,0.14876754523153796,0.08276623819147949,-1.3821040185736817
2969152,0,8,2.4927400180818964,1.1087905285641646,0.8336636352137552,40,17,0.7729833806978681,0.8648512950386643,0.12135918452981997,0.17487980660451302,0.08132230214129887,-1.8072785961273787
2969153,0,8,2.415532156489608,0.9149037138761904,0.8596073617651511,84,47,0.8155096277907421,0.9013280515737152,0.06026522727585357,0.24034610862041214,0.1233160907618431,-1.8094069419224046
2969154,0,8,2.4142448236534864,0.8999568232248553,0.8228185610512835,32,10,0.7919856488213934,0.8767855327604684,0.21861546564164075,0.35933079258658773,0.16443153101572777,-1.3554395413815146
2969155,0,8,2.4349430693171623,0.9520305599670084,0.7363013562248341,39,24,0.47307317268776883,0.8121098664852784,0.3215932098492672,0.4898664784426952,0.11769682129803542,-1.5876850091799428
2969156,0,8,2.357696815617971,1.2455348749734463,0.8169247097894828,63,35,0.5438788063072528,1.084249087725265,0.2848804672438341,0.42601828175065687,0.1773732092383016,-1.7400042629380912
2969157,0,8,2.2602188033668487,1.2237024999946549,0.6776932670235697,43,23,0.25009620683152867,0.9849386275252564,0.4674464860907587,0.31343045812452164,0.1429109288090673,-1.605653064711108
2969158,0,8,2.087630185161034,1.2066414670537744,1.0044909616985924,125,68,0.846688794037652,1.1868791859003482,0.20997783835945263,0.2309725097093102,0.1358125763667143,-1.4134779766627417
2969159,0,8,2.0336560112954487,1.2115242296324296,0.7802128516399821,163,103,0.5682278980644754,1.0661795681056225,0.39926825964381907,0.18046484301855442,0.1192990958907371,-1.3056655458312276
2969160,0,8,1.990351398403655,1.3541978463389637,0.8403797141105668,102,42,0.6929036397661454,0.9200005965618376,0.1959830083624466,0.19232550128157494,0.15707670113121125,-1.742633605617866
2969161,0,8,1.999641558073613,1.3502217231365585,0.8243420787824535,104,33,0.6914645503190706,0.9079170096063708,0.2030012956024265,0.29993079404241363,0.16107406669757118,-1.9779811467033133
2969162,0,8,1.9487400855169137,1.2117733876113284,0.8328854621276123,142,72,0.7387720559680264,0.9931594276284219,0.20963361666676192,0.30694068468060043,0.1584457765836973,-1.6615793678701112
